image_id,label,split,num_annot,set_id,video_id,frame_id
set04_V010_0896,"0 0.808216463611376 0.4012958446672093 0.047084338528460015 0.15748841298114424
",train,1,set04,V010,0896
set04_V010_0897,"0 0.8121288785641533 0.40186855637481605 0.04733705304939937 0.15957400733652857
",train,1,set04,V010,0897
set04_V010_0898,"0 0.8160412935169309 0.4024412680824227 0.047589767570338996 0.16165960169191293
",train,1,set04,V010,0898
set04_V010_0899,"0 0.8199537084697082 0.40301397979002945 0.04784248209127835 0.16374519604729726
",train,1,set04,V010,0899
set04_V010_0900,"0 0.8238661234224858 0.4035866914976361 0.04809519661221789 0.16583079040268156
",train,1,set04,V010,0900
set04_V010_0901,"0 0.8277785383752629 0.40415940320524285 0.04834791113315742 0.1679163847580659
",train,1,set04,V010,0901
set05_V000_0524,"0 0.7384540692786775 0.4196345138296864 0.04674361501847102 0.15634221764390138
",train,1,set05,V000,0524
set05_V000_0525,"0 0.7417460131278087 0.41963962990590753 0.04679990912427759 0.15713971048698602
",train,1,set05,V000,0525
set05_V000_0526,"0 0.7450928014455915 0.4196447459821287 0.04685620323008424 0.15793720333007066
",train,1,set05,V000,0526
set05_V000_0527,"0 0.7484944342320262 0.41964986205834987 0.046912497335890806 0.15873469617315525
",train,1,set05,V000,0527
set05_V000_0528,"0 0.7519509114871122 0.41965497813457103 0.04696879144169737 0.15953218901623992
",train,1,set05,V000,0528
set05_V000_0529,"0 0.7554622332108502 0.4196600942107922 0.04702508554750402 0.16032968185932456
",train,1,set05,V000,0529
set05_V000_0530,"0 0.7590283994032396 0.4196652102870133 0.047081379653310586 0.16112717470240914
",train,1,set05,V000,0530
set05_V001_0136,"0 0.037616998792270526 0.5066777375201288 0.05676328502415458 0.18196457326892101
",train,1,set05,V001,0136
set05_V001_0137,"0 0.049627758200892574 0.5037022452272979 0.058284825117270136 0.18408480944712824
",train,1,set05,V001,0137
set05_V001_0138,"0 0.06176222832253875 0.5007944102057087 0.05974932891584572 0.18620504562533538
",train,1,set05,V001,0138
set05_V002_0136,"0 0.29713700031273343 0.4253117108084079 0.07088918248336143 0.15646924824181632
",train,1,set05,V002,0136
set05_V002_0137,"0 0.288540122906991 0.4284342361431011 0.07330427736058268 0.16284295933496887
",train,1,set05,V002,0137
set05_V002_0138,"0 0.2796523959558037 0.4316851383333943 0.07578226119214855 0.16940557276613888
",train,1,set05,V002,0138
set05_V002_0139,"0 0.27047381945917176 0.4350644173792875 0.07832313397805911 0.1761570885353264
",train,1,set05,V002,0139
set05_V002_0140,"0 0.26100439341709497 0.43857207328078074 0.08092689571831434 0.18309750664253138
",train,1,set05,V002,0140
set05_V003_1227,"0 0.5682152139237345 0.4593995530498834 0.06259259259259285 0.15743007494463157
",train,1,set05,V003,1227
set05_V003_1228,"0 0.5720690042321284 0.46064599148838276 0.06328502415458966 0.160754543363239
",train,1,set05,V003,1228
set05_V003_1229,"0 0.5752853112863509 0.46185625143777315 0.06397745571658638 0.16525005751092708
",train,1,set05,V003,1229
set05_V005_0473,"0 0.9312160326086953 0.47576692005304533 0.09178743961352663 0.21906602254428342
",train,1,set05,V005,0473
set05_V005_0474,"0 0.9145225275093932 0.47597594276572674 0.09259259259259256 0.21888974403502678
",train,1,set05,V005,0474
set05_V005_0475,"0 0.8978290224100912 0.47618496547840816 0.09339774557165868 0.21871346552577015
",train,1,set05,V005,0475
set05_V005_0476,"0 0.8811355173107889 0.47639398819108963 0.09420289855072461 0.21853718701651356
",train,1,set05,V005,0476
set05_V005_0477,"0 0.8644420122114866 0.47660301090377105 0.09500805152979074 0.21836090850725695
",train,1,set05,V005,0477
set05_V007_1465,"0 0.914187047101449 0.43706767429193893 0.0480676328502419 0.15628936961257925
",train,1,set05,V007,1465
set05_V007_1466,"0 0.9145191727053139 0.43759102372833186 0.04824879227053174 0.15653091550629902
",train,1,set05,V007,1466
set05_V007_1467,"0 0.9148512983091787 0.43811437316472485 0.048429951690821586 0.15677246140001888
",train,1,set05,V007,1467
set05_V007_1468,"0 0.9151834239130434 0.4386377226011177 0.04861111111111143 0.15701400729373868
",train,1,set05,V007,1468
set05_V008_0226,"0 0.3663576477979709 0.42972038835105936 0.04296289089044536 0.15642711509126125
",train,1,set05,V008,0226
set05_V009_0962,"0 0.6050752291672049 0.4625222409158364 0.06988979791521342 0.15744383369070078
",train,1,set05,V009,0962
set05_V009_0963,"0 0.6087846868622284 0.46302377138822154 0.07010021571210814 0.15878997175506135
",train,1,set05,V009,0963
set05_V009_0964,"0 0.6125545940543543 0.4635158597914353 0.07026466713167467 0.1601463268662758
",train,1,set05,V009,0964
set05_V010_0934,"0 0.8966145833333337 0.4056310386473429 0.041666666666666255 0.1570048309178746
",train,1,set05,V010,0934
set05_V010_0935,"0 0.9029551630434786 0.4052284621578099 0.0434782608695647 0.16264090177133675
",train,1,set05,V010,0935
set05_V010_0936,"0 0.9115818021049003 0.4060812942326688 0.04416839199447864 0.16507602437110133
",train,1,set05,V010,0936
set05_V010_0937,"0 0.9202084411663217 0.4069341263075278 0.0448585231193924 0.1675111469708659
",train,1,set05,V010,0937
set05_V011_0039,"0 0.7393244450011172 0.4275547721001696 0.042702520738948646 0.15796341189476013
",train,1,set05,V011,0039
set05_V011_0040,"0 0.7427260319233727 0.42741617039444924 0.04317020998201056 0.16017506362682604
",train,1,set05,V011,0040
set05_V011_0552,"0 0.8791322574740846 0.4760787460801763 0.04303616046110559 0.15657047207390448
",train,1,set05,V011,0552
set05_V011_0553,"0 0.8709804939748207 0.4760437854902957 0.043370101976852204 0.15699918072152996
",train,1,set05,V011,0553
set05_V011_0554,"0 0.8631199158440936 0.4760088249004152 0.04370404349259882 0.15742788936915542
",train,1,set05,V011,0554
set05_V011_0555,"0 0.8555505230819032 0.47597386431053473 0.04403798500834552 0.15785659801678095
0 0.9606651727771212 0.45506089479188233 0.057009125388747785 0.1968118865423688
",train,2,set05,V011,0555
set05_V011_0556,"0 0.8482723156882497 0.4759389037206542 0.044371926524092234 0.15828530666440652
0 0.9551991428665382 0.4557056513229584 0.05745878623188414 0.19678448267852638
",train,2,set05,V011,0556
set05_V011_0557,"0 0.841285293663133 0.4759039431307737 0.04470586803983885 0.15871401531203191
0 0.9500718441288035 0.45624709461358487 0.05801913496376834 0.19676804036022097
",train,2,set05,V011,0557
set05_V011_0558,"0 0.8345894570065533 0.47586898254089327 0.04503980955558547 0.1591427239596575
0 0.9452343864238909 0.4566852246637614 0.05859239130434801 0.19676255958745248
",train,2,set05,V011,0558
set05_V011_0559,"0 0.8281848057185104 0.47583402195101265 0.04537375107133208 0.15957143260728296
0 0.940736274951669 0.45691111778240684 0.059277565653360224 0.19698588774238387
",train,2,set05,V011,0559
set05_V011_0560,"0 0.8220713397990042 0.47579906136113226 0.04570769258707861 0.16000014125490847
0 0.9365609054688744 0.4569855922673148 0.060041449524278256 0.19731638822942757
",train,2,set05,V011,0560
set05_V011_0561,"0 0.8162490592480349 0.4757641007712517 0.046041634102825316 0.16042884990253392
0 0.9327082779755074 0.45690864811848503 0.06088404291710266 0.19775406104858362
",train,2,set05,V011,0561
set05_V011_0562,"0 0.8107179640656025 0.47572914018137114 0.04637557561857184 0.1608575585501594
0 0.9291783924715677 0.4566802853359179 0.06180534583183306 0.1982989061998521
",train,2,set05,V011,0562
set05_V011_0563,"0 0.8054780542517069 0.47569417959149074 0.04670951713431846 0.16128626719778502
0 0.9263567985999468 0.45705785001357946 0.06203425898268655 0.20046561587116554
",train,2,set05,V011,0563
set05_V011_0564,"0 0.8005293298063482 0.4756592190016102 0.047043458650065116 0.16171497584541047
0 0.9238735005876365 0.45733291229134415 0.06253532608695665 0.20283733034227266
",train,2,set05,V011,0564
set05_V011_0565,"0 0.7962395071924362 0.4752946636249775 0.04742973494416436 0.16242619431025218
0 0.9217220962391273 0.4574063749317021 0.06329574275362333 0.20561224408819315
",train,2,set05,V011,0565
set05_V011_0566,"0 0.7921914226745609 0.4748987967436034 0.04778341084739593 0.16316425120772926
0 0.9197729107732204 0.4574069624222794 0.06405615942029001 0.2085329081336748
",train,2,set05,V011,0566
set05_V011_0567,"0 0.7883850762527227 0.47447161835748775 0.048104486359760036 0.16392914653784196
0 0.9180259441899162 0.45740754991285676 0.0648165760869567 0.21145357217915653
",train,2,set05,V011,0567
set05_V011_0568,"0 0.7848204679269213 0.4740131284666307 0.04839296148125669 0.1647208803005902
0 0.9164811964892146 0.45740813740343417 0.06557699275362339 0.2143742362246383
",train,2,set05,V011,0568
set05_V011_0569,"0 0.7814975976971567 0.47352332707103223 0.04864883621188572 0.16553945249597402
0 0.9158339275903743 0.45740872489401146 0.06772792925880769 0.21729490027011997
",train,2,set05,V011,0569
set05_V011_0570,"0 0.7784164655634288 0.47300221417069227 0.04887211055164702 0.16638486312399337
0 0.9152877681328351 0.45740931238458876 0.06967664688138946 0.2202155643156016
",train,2,set05,V011,0570
set05_V011_0571,"0 0.7755770715257381 0.4724497897656108 0.04906278450054096 0.1672571121846481
0 0.9148427181165971 0.45740989987516617 0.07142314562136871 0.22313622836108332
",train,2,set05,V011,0571
set05_V011_0572,"0 0.7729794155840839 0.47186605385578795 0.04922085805856718 0.16815619967793846
0 0.9144987775416606 0.4574104873657435 0.07296742547874527 0.2260568924065651
",train,2,set05,V011,0572
set05_V011_0573,"0 0.7706234977384668 0.47125100644122364 0.04934633122572594 0.16908212560386443
0 0.9142559464080254 0.4574110748563208 0.07430948645351947 0.22897755645204676
0 0.7739295660851835 0.47284148104519175 0.0358463776057719 0.15636626131378736
",train,3,set05,V011,0573
set05_V011_0574,"0 0.7680137936922113 0.4710899758454104 0.04943920400201707 0.16961889425657503
0 0.9141142247156915 0.4574116623468981 0.07544932854569115 0.23189822049752842
0 0.7705865212409848 0.4729011866421287 0.03637412392654058 0.15663078513653209
",train,3,set05,V011,0574
set05_V011_0575,"0 0.7656501692531544 0.4709289452495972 0.04949947638744075 0.1701556629092858
0 0.9140736124646587 0.4574122498374756 0.07638695175526014 0.23481888454301014
0 0.767343956706351 0.47295454620573313 0.03670090962817909 0.15688261689261165
",train,3,set05,V011,0575
set05_V011_0576,"0 0.7635326244212959 0.4707679146537841 0.04952714838199679 0.17069243156199654
0 0.9141341096549273 0.4574128373280529 0.0771223560822266 0.2377395485884918
0 0.7642018724812824 0.4730015597360051 0.036826734710687335 0.15712175658202632
",train,3,set05,V011,0576
set05_V011_0577,"0 0.7616611591966359 0.47060688405797085 0.04952221998568529 0.17122920021470717
0 0.9142957162864973 0.4574134248186302 0.07765554152659071 0.24066021263397344
0 0.761160268565779 0.47304222723294437 0.03675159917406532 0.1573482042047757
",train,3,set05,V011,0577
set05_V011_0578,"0 0.7600357735791743 0.4704458534621576 0.04948469119850625 0.1717659688674179
0 0.9145584323593682 0.4574140123092076 0.07798650808835195 0.24358087667945524
0 0.7582191449598407 0.47307654869655125 0.03647550301831322 0.15756195976086015
",train,3,set05,V011,0578
set05_V011_0579,"0 0.7586564675689114 0.4702848228663445 0.049414562020459574 0.1723027375201286
0 0.9149222578735406 0.45741459979978494 0.07811525576751066 0.24650154072493702
0 0.7553785016634674 0.4731045241268256 0.03599844624343076 0.1577630232502795
",train,3,set05,V011,0579
set05_V011_0580,"0 0.7575232411658468 0.47012379227053125 0.04931183245154545 0.17283950617283922
0 0.9153871928290143 0.45741518729036224 0.07804178456406703 0.2494222047704186
0 0.7526383386766592 0.4731261535237672 0.03532042884941831 0.15795139467303365
",train,3,set05,V011,0580
set05_V011_0581,"0 0.7566360943699806 0.46996276167471807 0.04917650249176369 0.17337627482554996
0 0.9159532372257893 0.45741577478093953 0.07776609447802106 0.2523428688159003
0 0.7499986559994162 0.4731414368873764 0.0344414508362755 0.1581270740291228
",train,3,set05,V011,0581
set05_V011_0582,"0 0.7559950271813132 0.4698017310789049 0.049008572141114384 0.1739130434782607
0 0.9166203910638654 0.457416362271517 0.07728818550937203 0.25526353286138204
0 0.7474594536317382 0.4731503742176531 0.03336151220400252 0.1582900613185469
",train,3,set05,V011,0582
set05_V011_0583,"0 0.7556000395998441 0.46964070048309164 0.04880804139959754 0.17444981213097133
0 0.9177498490338171 0.43666376574784505 0.07588566827697268 0.20289855072463758
0 0.7450207315736255 0.47315296551459723 0.03208061295259936 0.15844035654130587
",train,3,set05,V011,0583
set05_V011_0584,"0 0.7554511316255734 0.4694796698872785 0.048574910267213056 0.17498658078368207
0 0.9199346956887722 0.4369847857840984 0.07606655321329221 0.20608526171777442
0 0.7439178353699392 0.47287332237540103 0.03306944417178883 0.16064384616660993
",train,3,set05,V011,0584
set05_V011_0585,"0 0.7555483032585014 0.46931863929146533 0.048309178743961095 0.17552334943639278
0 0.9222513861440498 0.4372895310737382 0.07598375054896796 0.209239423217684
0 0.742915419475818 0.4725936792362049 0.03385731477184813 0.16284733579191404
",train,3,set05,V011,0585
set05_V011_0586,"0 0.7555411002968015 0.4691576086956521 0.048711755233494185 0.17606011808910343
0 0.9246999203996492 0.4375780016167643 0.07563726028399938 0.21236103522436633
0 0.7420134838912619 0.4723140360970087 0.034444224752777156 0.16505082541721805
",train,3,set05,V011,0586
set05_V011_0587,"0 0.7557636767468662 0.4689965780998389 0.04911433172302724 0.17659688674181417
0 0.9272802984555707 0.4378501974131769 0.07502708241838665 0.21545009773782145
0 0.741212028616271 0.4720343929578126 0.03483017411457601 0.16725431504252217
",train,3,set05,V011,0587
set05_V011_0588,"0 0.7562160326086957 0.46883554750402573 0.0495169082125603 0.1771336553945249
0 0.9299925203118143 0.43810611846297587 0.07415321695213013 0.21850661075804942
0 0.7405110536508451 0.4717547498186165 0.03501516285724469 0.16945780466782628
",train,3,set05,V011,0588
set05_V011_0589,"0 0.7576600569733251 0.4686955208989708 0.049884478050829545 0.17881397465518448
0 0.93283658596838 0.4383457647661612 0.0730156638852291 0.22153057428505
0 0.7404856436753104 0.4679820838373083 0.03384902162013104 0.17864733997735438
",train,3,set05,V011,0589
set05_V011_0590,"0 0.7592138749260088 0.4685554942939158 0.05025204788909879 0.18049429391584398
0 0.9358124954252676 0.43856913632273287 0.07161442321768412 0.2245219883188233
0 0.7408508586997757 0.4680905543472358 0.03190163038301748 0.18007460230441139
",train,3,set05,V011,0590
set05_V011_0591,"0 0.760877486466747 0.46841546768886083 0.050619617727368116 0.18217461317650355
0 0.9389202486824773 0.4387762331326909 0.06994949494949498 0.22748085285936945
0 0.742044457196868 0.4681990248571631 0.03161100609115746 0.1815018646314683
",train,3,set05,V011,0591
set05_V011_0592,"0 0.7626508915955397 0.4682754410838059 0.05098718756563736 0.18385493243716297
0 0.9421598457400091 0.43896705519603535 0.06802087908066189 0.23040716790668825
0 0.7436196627359204 0.4683074953670906 0.032083595883218054 0.1829291269585253
",train,3,set05,V011,0592
set05_V012_0403,"0 0.46399208710255446 0.39030419258417254 0.045169082125604026 0.15720164609053497
",train,1,set05,V012,0403
set05_V012_0404,"0 0.46457739434340567 0.39068238425268115 0.04541062801932379 0.15895509035605654
",train,1,set05,V012,0404
set05_V012_0405,"0 0.465242664819551 0.39108426873164714 0.04565217391304364 0.16070853462157816
",train,1,set05,V012,0405
set05_V012_0406,"0 0.4659878985309906 0.39150984602107075 0.04589371980676349 0.16246197888709968
",train,1,set05,V012,0406
set05_V012_0407,"0 0.4668130954777241 0.39195911612095174 0.046135265700483256 0.16421542315262125
",train,1,set05,V012,0407
set05_V012_0408,"0 0.4677182556597519 0.39243207903129035 0.04637681159420311 0.16596886741814282
",train,1,set05,V012,0408
set05_V012_0409,"0 0.4687033790770736 0.39292873475208645 0.04661835748792287 0.16772231168366436
",train,1,set05,V012,0409
